experiment,profile,seed_set,comparison,method,reference_method,difference_direction,variant_json,hyperparameters_json,run_count,scope,horizon,metric,n,mean,standard_deviation,standard_error,ci95_low,ci95_high,ci95_half_width
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_theorem_rhs_using_policy_schedule,20,2643.2419427002565,47.29233598124799,10.574887806882971,2621.1084481477815,2665.3754372527314,22.133494552475184
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_theta_hat_lin_norm,20,2.1303849822056944,0.22226279983735037,0.04969947293057446,2.0263627898705874,2.2344071745408014,0.10402219233510694
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_theta_hat_normal_equation_residual,20,4.948645217428057e-13,1.0772216549513308e-13,2.4087408473059984e-14,4.444489964003326e-13,5.452800470852787e-13,5.0415525342473056e-14
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_transfer_factor_one_plus_chi_squared,20,14.314769209090196,3.327647360005281,0.7440845702119523,12.757382305122512,15.87215611305788,1.5573869039676842
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_whitened_curvature_difference_operator_norm,20,7.2055513327700735,2.51805755657485,0.5630547867758386,6.027064120098502,8.384038545441644,1.1784872126715715
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,psi_t,20,304.2885763472742,165.1562055241443,36.93005024579129,226.99309285232556,381.58405984222287,77.29548349494866
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,realized_noise,20,0.0434185099502319,0.09820006328812295,0.02195820169070244,-0.0025405343799575,0.0893775542804213,0.0459590443301894
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,round_number,20,100.0,0.0,0.0,100.0,100.0,0.0
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,round_runtime_seconds,20,0.05533100210013799,0.0021054291550961397,0.0004707882712604916,0.054345630923856476,0.05631637327641951,0.0009853711762815127
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,runtime_seconds,20,2.904383281362243,0.044148971902713906,0.009872010231119652,2.8837209264831447,2.9250456362413413,0.020662354879098357
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,selected_action,20,1.75,1.292692009559488,0.2890547207345823,1.145001516462243,2.354998483537757,0.604998483537757
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,theorem_rhs,20,2643.2419427002565,47.29233598124799,10.574887806882971,2621.1084481477815,2665.3754372527314,22.133494552475184
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,theory_factor,20,26.859568658823385,0.0,0.0,26.859568658823385,26.859568658823385,0.0
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,training_gradient_norm_after_update,20,337.104991687605,172.46843987580775,38.56511555356415,256.3872771729592,417.82270620225074,80.71771451464576
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,training_objective_after_update,20,53.50824740173247,16.445732251134608,3.6773775253297623,45.81140778407678,61.20508701938816,7.696839617655692
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,u_t,20,4.0,0.0,0.0,4.0,4.0,0.0
